order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1478747,101136,Restaurant_70,Middle Eastern,16.63,Weekend,Not given,25,19
1478748,100375,Restaurant_89,American,34.23,Weekday,4,30,15
1478749,101083,Restaurant_51,Southern,17.33,Weekend,4,25,25
1478750,101067,Restaurant_54,Italian,23.07,Weekday,4,24,25
1478751,100207,Restaurant_12,American,26.43,Weekday,5,33,20
1478752,100780,Restaurant_53,Italian,33.88,Weekday,4,20,22
1478753,101142,Restaurant_173,American,12.04,Weekend,Not given,22,16
1478754,100532,Restaurant_166,Mexican,27.56,Weekday,5,26,29
1478755,100166,Restaurant_56,Italian,20.58,Weekday,5,27,23
1478756,100643,Restaurant_105,Mexican,12.78,Weekday,5,21,29
1478757,101180,Restaurant_155,Indian,28.5,Weekday,4,22,22
1478758,100090,Restaurant_2,Middle Eastern,21.56,Weekday,Not given,23,30
1478759,101118,Restaurant_141,Japanese,24.92,Weekend,Not given,33,28
1478760,100013,Restaurant_166,Italian,14.46,Weekday,Not given,30,29
1478761,100973,Restaurant_12,French,19.36,Weekday,4,24,27
1478762,100805,Restaurant_34,Mediterranean,23.57,Weekday,5,22,23
1478763,100945,Restaurant_171,American,17.0,Weekday,Not given,24,15
1478764,100742,Restaurant_94,Mexican,10.61,Weekend,Not given,27,20
1478765,100876,Restaurant_2,Chinese,34.22,Weekday,4,27,22
1478766,101174,Restaurant_51,American,20.29,Weekday,Not given,33,32
1478767,100660,Restaurant_71,Japanese,27.18,Weekday,Not given,21,32
1478768,101032,Restaurant_127,Middle Eastern,17.19,Weekend,Not given,25,31
1478769,101053,Restaurant_135,American,15.46,Weekend,5,23,30
1478770,100296,Restaurant_179,French,17.07,Weekday,Not given,28,27
1478771,100986,Restaurant_52,Middle Eastern,17.13,Weekday,5,29,18
1478772,100926,Restaurant_94,Mediterranean,21.31,Weekday,5,21,18
1478773,100640,Restaurant_93,Chinese,21.28,Weekend,4,27,28
1478774,100340,Restaurant_70,Mediterranean,19.85,Weekday,5,20,19
1478775,100628,Restaurant_35,Chinese,8.64,Weekday,5,30,30
1478776,100439,Restaurant_177,Mexican,19.82,Weekday,5,25,28
1478777,101168,Restaurant_155,American,9.7,Weekday,3,30,28
1478778,100942,Restaurant_85,American,8.37,Weekday,Not given,30,28
1478779,100830,Restaurant_113,Japanese,33.33,Weekend,Not given,33,28
1478780,100519,Restaurant_44,Italian,23.19,Weekday,5,31,17
1478781,100976,Restaurant_95,Chinese,24.87,Weekday,4,29,31
1478782,101069,Restaurant_127,Chinese,16.9,Weekday,Not given,32,28
1478783,100955,Restaurant_89,Japanese,32.59,Weekend,5,20,24
1478784,100952,Restaurant_179,American,24.21,Weekday,Not given,21,27
1478785,100944,Restaurant_113,French,28.27,Weekend,Not given,22,18
1478786,100155,Restaurant_68,American,15.87,Weekday,5,28,25
1478787,100088,Restaurant_140,Chinese,34.17,Weekday,Not given,24,29
1478788,101097,Restaurant_35,Italian,29.86,Weekday,Not given,29,29
1478789,100931,Restaurant_70,Mexican,30.89,Weekday,5,29,16
1478790,100179,Restaurant_56,Italian,9.8,Weekday,5,31,25
1478791,100212,Restaurant_70,Chinese,12.85,Weekend,5,21,16
1478792,100465,Restaurant_140,Korean,13.31,Weekday,5,29,19
1478793,100631,Restaurant_81,Indian,12.85,Weekday,4,24,27
1478794,100825,Restaurant_141,American,30.94,Weekday,4,24,15
1478795,100607,Restaurant_105,Italian,5.46,Weekend,5,20,21
1478796,100885,Restaurant_56,Middle Eastern,6.82,Weekend,Not given,22,21
1478797,100366,Restaurant_141,Chinese,12.94,Weekday,5,24,24
1478798,100276,Restaurant_46,American,10.65,Weekend,5,28,20
1478799,100380,Restaurant_44,Thai,11.64,Weekday,5,29,26
1478800,100945,Restaurant_87,Indian,29.16,Weekday,4,35,27
1478801,101088,Restaurant_51,Indian,21.89,Weekend,4,20,25
1478802,100810,Restaurant_2,American,4.65,Weekend,5,27,32
1478803,100925,Restaurant_119,American,17.75,Weekday,5,20,16
1478804,100494,Restaurant_89,Indian,17.09,Weekday,Not given,28,30
1478805,101122,Restaurant_71,Chinese,8.0,Weekday,Not given,35,16
1478806,101095,Restaurant_174,Mexican,25.39,Weekend,5,25,20
1478807,100364,Restaurant_105,Mexican,26.19,Weekday,5,20,15
1478808,100570,Restaurant_155,Chinese,26.77,Weekday,4,27,25
1478809,100763,Restaurant_31,Southern,27.01,Weekday,Not given,24,32
1478810,100276,Restaurant_105,Middle Eastern,4.47,Weekday,4,26,24
1478811,100050,Restaurant_155,Japanese,33.98,Weekday,Not given,26,32
1478812,100728,Restaurant_108,American,29.66,Weekend,4,34,15
1478813,100906,Restaurant_135,American,32.44,Weekday,4,26,30
1478814,100928,Restaurant_68,Mexican,4.95,Weekday,3,25,21
1478815,100564,Restaurant_12,American,33.36,Weekday,Not given,30,29
1478816,100783,Restaurant_74,Vietnamese,29.52,Weekend,Not given,27,15
1478817,100485,Restaurant_70,American,30.37,Weekday,5,28,23
1478818,101108,Restaurant_155,Mexican,7.36,Weekday,5,31,16
1478819,100584,Restaurant_48,Italian,27.33,Weekend,4,34,31
1478820,100236,Restaurant_174,Indian,34.17,Weekend,5,21,24
1478821,100056,Restaurant_170,American,25.46,Weekend,Not given,26,20
1478822,100360,Restaurant_49,Italian,22.12,Weekend,Not given,34,19
1478823,100110,Restaurant_57,Chinese,33.73,Weekday,Not given,21,22
1478824,100192,Restaurant_155,Mediterranean,18.17,Weekend,Not given,25,22
1478825,100904,Restaurant_173,American,23.01,Weekday,5,21,19
1478826,101117,Restaurant_71,Mediterranean,19.21,Weekend,Not given,29,26
1478827,100862,Restaurant_54,French,33.33,Weekend,Not given,25,21
1478828,100568,Restaurant_92,Chinese,6.82,Weekend,5,21,27
1478829,101084,Restaurant_127,Thai,19.97,Weekday,Not given,20,27
1478830,100650,Restaurant_51,American,25.72,Weekday,5,26,31
1478831,100039,Restaurant_135,Korean,28.97,Weekday,Not given,22,18
1478832,101073,Restaurant_9,Mexican,22.51,Weekend,4,33,32
1478833,100637,Restaurant_9,Chinese,32.59,Weekend,5,31,24
1478834,101037,Restaurant_70,Italian,33.62,Weekday,3,33,17
1478835,100036,Restaurant_62,American,6.46,Weekday,3,32,26
1478836,100101,Restaurant_54,Vietnamese,16.92,Weekday,5,23,15
1478837,101110,Restaurant_82,American,5.2,Weekend,5,32,25
1478838,100166,Restaurant_54,Japanese,14.66,Weekend,4,35,32
1478839,100383,Restaurant_35,Italian,21.08,Weekday,4,35,27
1478840,100790,Restaurant_53,Southern,32.65,Weekday,Not given,25,31
1478841,100031,Restaurant_177,Chinese,30.66,Weekend,Not given,24,22
1478842,100011,Restaurant_70,Mexican,8.41,Weekend,4,23,31
1478843,100096,Restaurant_71,Mexican,7.35,Weekday,Not given,28,16
1478844,100453,Restaurant_105,Japanese,22.7,Weekday,4,25,17
1478845,100192,Restaurant_179,American,20.93,Weekday,Not given,25,17
1478846,100486,Restaurant_46,Chinese,12.71,Weekday,5,21,20
1478847,101152,Restaurant_122,Chinese,32.3,Weekday,5,25,24
1478848,100238,Restaurant_135,Thai,33.16,Weekday,3,26,32
1478849,101136,Restaurant_113,Chinese,16.93,Weekend,5,27,32
1478850,101169,Restaurant_12,Indian,32.02,Weekday,Not given,34,28
1478851,101089,Restaurant_122,Chinese,16.35,Weekend,Not given,33,30
1478852,100735,Restaurant_12,Middle Eastern,27.27,Weekday,4,27,21
1478853,100991,Restaurant_113,Southern,19.2,Weekday,4,35,15
1478854,100825,Restaurant_137,Mexican,8.26,Weekday,Not given,28,31
1478855,100106,Restaurant_39,Italian,33.18,Weekday,Not given,29,19
1478856,100181,Restaurant_151,Chinese,18.52,Weekend,5,30,15
1478857,100184,Restaurant_3,American,27.2,Weekend,5,32,31
1478858,100226,Restaurant_151,Chinese,15.83,Weekday,3,31,24
1478859,100777,Restaurant_75,Japanese,5.05,Weekday,4,22,26
1478860,100790,Restaurant_41,Mexican,7.58,Weekend,5,29,16
1478861,101113,Restaurant_28,Southern,19.82,Weekday,5,34,30
1478862,100688,Restaurant_167,Italian,25.82,Weekday,Not given,26,29
1478863,100530,Restaurant_12,Japanese,14.83,Weekend,3,26,27
1478864,100972,Restaurant_35,Mexican,25.99,Weekday,Not given,20,32
1478865,100936,Restaurant_56,Mexican,26.09,Weekday,Not given,27,28
1478866,100106,Restaurant_115,Chinese,26.25,Weekday,Not given,34,32
1478867,100831,Restaurant_95,Italian,19.71,Weekend,5,23,16
1478868,100679,Restaurant_26,Mexican,32.78,Weekday,Not given,24,16
1478869,100849,Restaurant_52,Japanese,19.61,Weekday,5,33,17
1478870,101056,Restaurant_46,Southern,18.4,Weekend,3,25,19
1478871,100393,Restaurant_39,Chinese,10.64,Weekday,4,22,30
1478872,100040,Restaurant_70,American,13.99,Weekend,5,24,29
1478873,100660,Restaurant_128,Mexican,5.78,Weekday,Not given,29,26
1478874,100981,Restaurant_41,Mexican,24.07,Weekend,Not given,24,23
1478875,101106,Restaurant_66,American,12.16,Weekday,5,20,28
1478876,100845,Restaurant_70,Thai,13.88,Weekday,4,22,30
1478877,100201,Restaurant_177,Vietnamese,28.32,Weekday,5,22,25
1478878,100447,Restaurant_168,Southern,14.59,Weekday,4,20,20
1478879,101062,Restaurant_141,Chinese,11.96,Weekend,Not given,32,24
1478880,100444,Restaurant_46,Middle Eastern,9.7,Weekend,5,26,22
1478881,100761,Restaurant_12,Japanese,28.44,Weekday,Not given,20,30
1478882,100227,Restaurant_54,Italian,8.48,Weekday,5,26,17
1478883,100048,Restaurant_51,Mexican,18.51,Weekend,3,23,16
1478884,101042,Restaurant_88,Middle Eastern,20.15,Weekend,3,28,30
1478885,100912,Restaurant_140,Mexican,25.74,Weekday,5,26,23
1478886,100187,Restaurant_155,Italian,24.06,Weekday,5,24,30
1478887,100345,Restaurant_151,Mexican,29.55,Weekday,Not given,26,18
1478888,100224,Restaurant_63,Indian,5.85,Weekday,Not given,28,24
1478889,100830,Restaurant_127,Chinese,13.64,Weekday,5,29,27
1478890,100488,Restaurant_53,Mediterranean,13.14,Weekday,4,25,32
1478891,100877,Restaurant_12,Japanese,8.99,Weekday,5,20,29
1478892,100849,Restaurant_128,Indian,13.42,Weekend,5,25,18
1478893,100979,Restaurant_2,American,14.05,Weekday,4,20,23
1478894,101017,Restaurant_70,Indian,20.62,Weekday,5,32,18
1478895,100188,Restaurant_55,American,25.01,Weekday,Not given,31,30
1478896,100270,Restaurant_127,American,16.26,Weekday,Not given,23,29
1478897,100310,Restaurant_140,Mexican,26.73,Weekday,Not given,33,16
1478898,101156,Restaurant_53,Italian,14.87,Weekday,Not given,27,28
1478899,101096,Restaurant_141,Indian,13.45,Weekday,Not given,35,17
1478900,100845,Restaurant_53,American,21.21,Weekday,4,24,18
1478901,100486,Restaurant_71,Italian,5.2,Weekday,4,34,15
1478902,100120,Restaurant_135,American,6.94,Weekday,Not given,24,23
1478903,100220,Restaurant_127,Vietnamese,17.4,Weekend,3,35,31
1478904,100053,Restaurant_179,Indian,33.64,Weekday,5,32,28
1478905,100758,Restaurant_44,Japanese,26.79,Weekend,Not given,29,31
1478906,100738,Restaurant_121,Chinese,7.2,Weekday,Not given,30,15
1478907,100720,Restaurant_113,American,30.66,Weekday,Not given,27,24
1478908,100406,Restaurant_157,Vietnamese,27.13,Weekday,4,27,30
1478909,100608,Restaurant_34,Chinese,23.37,Weekday,3,20,17
1478910,101021,Restaurant_140,Italian,29.85,Weekend,Not given,32,26
1478911,100422,Restaurant_105,Indian,16.97,Weekday,5,32,17
1478912,100712,Restaurant_51,American,11.32,Weekend,3,24,29
1478913,100247,Restaurant_77,French,20.31,Weekday,5,31,31
1478914,100072,Restaurant_56,Mexican,21.45,Weekday,3,24,32
1478915,100185,Restaurant_105,Chinese,21.13,Weekday,4,27,21
1478916,100006,Restaurant_155,American,21.95,Weekday,5,20,21
1478917,100906,Restaurant_105,American,33.82,Weekday,5,26,19
1478918,100387,Restaurant_116,Mediterranean,32.39,Weekday,4,26,22
1478919,100699,Restaurant_89,Japanese,31.56,Weekday,5,32,30
1478920,101100,Restaurant_9,Chinese,29.27,Weekday,5,28,30
1478921,100827,Restaurant_44,American,33.66,Weekend,Not given,21,29
1478922,100349,Restaurant_82,Japanese,7.52,Weekend,5,34,21
1478923,100308,Restaurant_53,Indian,12.67,Weekend,4,35,19
1478924,101151,Restaurant_35,Italian,19.79,Weekday,Not given,22,25
1478925,100287,Restaurant_87,Italian,30.66,Weekday,5,23,24
1478926,100766,Restaurant_54,Chinese,20.1,Weekday,5,20,23
1478927,100725,Restaurant_51,Japanese,27.61,Weekend,4,34,15
1478928,100762,Restaurant_75,Vietnamese,8.77,Weekday,Not given,26,15
1478929,100383,Restaurant_28,American,12.28,Weekday,Not given,33,22
1478930,100388,Restaurant_160,Indian,27.11,Weekend,Not given,29,17
1478931,100525,Restaurant_155,Italian,9.57,Weekday,Not given,22,16
1478932,100639,Restaurant_130,Italian,15.34,Weekday,5,22,18
1478933,100938,Restaurant_17,Chinese,12.66,Weekday,5,22,25
1478934,100276,Restaurant_140,French,15.29,Weekday,5,27,19
1478935,100500,Restaurant_141,Mexican,26.39,Weekday,5,28,24
1478936,100717,Restaurant_140,Mexican,15.85,Weekday,Not given,29,22
1478937,100337,Restaurant_21,Chinese,21.65,Weekday,3,32,27
1478938,100932,Restaurant_119,Chinese,7.56,Weekday,5,33,19
1478939,100481,Restaurant_151,American,29.38,Weekend,Not given,21,26
1478940,100911,Restaurant_105,Japanese,15.91,Weekday,5,29,27
1478941,101082,Restaurant_119,Chinese,24.54,Weekday,4,34,22
1478942,100109,Restaurant_74,Japanese,26.91,Weekday,3,29,29
1478943,100328,Restaurant_92,Italian,10.96,Weekend,4,20,27
1478944,100315,Restaurant_4,Italian,31.84,Weekday,4,33,15
1478945,101135,Restaurant_117,Mexican,23.54,Weekday,5,28,20
1478946,100699,Restaurant_12,Italian,17.73,Weekend,4,25,25
1478947,100781,Restaurant_70,American,10.11,Weekend,Not given,33,27
1478948,100156,Restaurant_53,Chinese,33.62,Weekday,Not given,34,15
1478949,100887,Restaurant_95,Japanese,27.83,Weekend,4,28,25
1478950,101026,Restaurant_28,Japanese,10.91,Weekday,4,25,25
1478951,100758,Restaurant_127,Chinese,14.92,Weekday,Not given,21,22
1478952,100722,Restaurant_141,Mexican,29.52,Weekday,Not given,20,17
1478953,100913,Restaurant_34,Chinese,25.99,Weekday,5,33,26
1478954,100871,Restaurant_15,Chinese,28.16,Weekend,4,27,20
1478955,100013,Restaurant_34,American,18.12,Weekday,Not given,22,22
1478956,100608,Restaurant_155,Mediterranean,26.64,Weekday,4,20,19
1478957,100498,Restaurant_92,Chinese,16.43,Weekend,5,34,24
1478958,100238,Restaurant_76,Chinese,11.01,Weekend,4,35,30
1478959,101118,Restaurant_17,Chinese,24.05,Weekday,5,27,26
1478960,100781,Restaurant_119,American,34.67,Weekday,4,31,31
1478961,101195,Restaurant_155,Indian,14.08,Weekday,4,20,20
1478962,100606,Restaurant_148,American,18.73,Weekend,Not given,27,23
1478963,100661,Restaurant_116,American,25.32,Weekday,4,20,24
1478964,100849,Restaurant_12,Indian,21.22,Weekend,5,28,28
1478965,100936,Restaurant_20,Italian,30.57,Weekday,5,33,28
1478966,100628,Restaurant_9,Japanese,28.04,Weekday,Not given,28,31
1478967,100143,Restaurant_51,Mexican,6.27,Weekday,5,31,30
1478968,100714,Restaurant_29,Chinese,35.36,Weekday,4,32,18
1478969,100479,Restaurant_51,Japanese,27.75,Weekday,5,28,16
1478970,100565,Restaurant_70,American,31.2,Weekend,Not given,22,30
1478971,100471,Restaurant_165,Mexican,24.62,Weekday,4,23,15
1478972,100384,Restaurant_113,Italian,30.96,Weekday,5,24,17
1478973,100926,Restaurant_151,Chinese,7.95,Weekend,5,25,25
1478974,100417,Restaurant_131,Indian,15.23,Weekday,Not given,28,30
1478975,100308,Restaurant_20,Middle Eastern,31.59,Weekend,4,32,32
1478976,100649,Restaurant_135,Spanish,10.71,Weekday,Not given,30,29
1478977,101025,Restaurant_51,Indian,6.89,Weekday,Not given,31,23
1478978,101068,Restaurant_117,Italian,28.85,Weekday,Not given,23,26
1478979,100739,Restaurant_56,Chinese,30.32,Weekday,5,33,32
1478980,101122,Restaurant_179,Chinese,9.5,Weekend,Not given,33,19
1478981,100140,Restaurant_51,Mexican,30.9,Weekday,5,25,22
1478982,100974,Restaurant_51,Italian,25.72,Weekday,5,32,17
1478983,101017,Restaurant_161,Mediterranean,20.56,Weekday,Not given,20,16
1478984,100953,Restaurant_2,Italian,30.16,Weekday,5,21,22
1478985,100904,Restaurant_128,Italian,17.44,Weekend,5,27,16
1478986,100072,Restaurant_135,Italian,10.47,Weekday,5,23,15
1478987,100107,Restaurant_151,French,13.28,Weekday,4,29,27
1478988,101066,Restaurant_177,Japanese,20.1,Weekend,4,26,31
1478989,100883,Restaurant_177,Indian,20.91,Weekday,Not given,23,17
1478990,100139,Restaurant_12,Italian,29.39,Weekend,Not given,35,23
1478991,100615,Restaurant_145,French,28.95,Weekday,3,33,19
1478992,100863,Restaurant_119,American,22.46,Weekday,5,35,20
1478993,100273,Restaurant_119,Middle Eastern,28.63,Weekday,Not given,28,18
1478994,100416,Restaurant_26,Mexican,10.4,Weekend,5,28,31
1478995,100506,Restaurant_119,Italian,6.02,Weekend,5,23,30
1478996,100733,Restaurant_179,Mexican,31.5,Weekday,5,32,30
1478997,100424,Restaurant_156,Japanese,6.81,Weekday,4,34,25
1478998,100390,Restaurant_70,American,12.1,Weekday,5,27,16
1478999,100342,Restaurant_8,Middle Eastern,25.98,Weekday,5,25,31
1479000,100946,Restaurant_63,Italian,17.14,Weekday,5,20,29
1479001,100614,Restaurant_148,Italian,31.58,Weekend,5,34,32
1479002,100493,Restaurant_128,American,13.69,Weekday,4,26,24
1479003,100192,Restaurant_74,Italian,4.84,Weekday,Not given,20,20
1479004,100499,Restaurant_10,Mexican,13.77,Weekday,Not given,22,30
1479005,100822,Restaurant_70,Italian,22.36,Weekday,5,27,19
1479006,100227,Restaurant_76,Japanese,16.1,Weekday,5,34,26
1479007,100139,Restaurant_160,Italian,21.02,Weekday,Not given,28,20
1479008,100856,Restaurant_117,Korean,31.59,Weekend,5,22,28
1479009,100817,Restaurant_53,Indian,32.7,Weekday,Not given,20,30
1479010,101173,Restaurant_91,French,12.7,Weekday,5,20,21
1479011,101139,Restaurant_12,American,18.77,Weekday,Not given,26,16
1479012,101087,Restaurant_176,Italian,21.46,Weekend,5,24,20
1479013,100104,Restaurant_63,Italian,33.84,Weekend,4,32,23
1479014,100871,Restaurant_79,Indian,35.37,Weekday,Not given,33,21
1479015,100668,Restaurant_63,Middle Eastern,11.75,Weekday,4,35,16
1479016,100273,Restaurant_123,American,26.96,Weekday,5,20,22
1479017,101030,Restaurant_121,American,16.17,Weekday,4,35,25
1479018,101171,Restaurant_135,Middle Eastern,4.72,Weekday,Not given,25,18
1479019,100184,Restaurant_51,Chinese,4.76,Weekday,5,33,30
1479020,101052,Restaurant_54,Japanese,18.72,Weekday,5,25,32
1479021,101143,Restaurant_26,Mexican,19.58,Weekend,4,33,27
1479022,100293,Restaurant_119,French,5.17,Weekend,5,23,19
1479023,100177,Restaurant_8,American,25.72,Weekday,3,26,16
1479024,100058,Restaurant_113,American,13.57,Weekday,5,26,25
1479025,100308,Restaurant_155,Mexican,21.79,Weekday,4,31,15
1479026,100977,Restaurant_155,Southern,13.78,Weekday,5,28,27
1479027,101129,Restaurant_71,Italian,9.64,Weekday,4,31,19
1479028,100700,Restaurant_74,Chinese,17.07,Weekday,5,20,32
1479029,100083,Restaurant_12,Indian,11.66,Weekday,5,24,28
1479030,100252,Restaurant_122,Southern,21.02,Weekend,5,34,27
1479031,100796,Restaurant_145,French,10.62,Weekday,Not given,29,21
1479032,100897,Restaurant_48,Spanish,20.2,Weekday,5,22,22
1479033,100210,Restaurant_70,American,9.34,Weekend,Not given,26,32
1479034,100816,Restaurant_151,American,25.23,Weekday,5,23,21
1479035,100609,Restaurant_155,Indian,27.8,Weekday,5,23,31
1479036,100447,Restaurant_48,French,7.89,Weekday,4,32,30
1479037,100460,Restaurant_97,Chinese,18.94,Weekday,4,31,25
1479038,100968,Restaurant_35,Chinese,6.66,Weekend,Not given,20,15
1479039,100472,Restaurant_13,Thai,22.98,Weekday,Not given,20,22
1479040,100370,Restaurant_155,American,12.65,Weekday,Not given,29,15
1479041,100900,Restaurant_144,Italian,20.79,Weekend,4,21,23
1479042,100923,Restaurant_140,Mexican,20.48,Weekend,4,34,23
1479043,100137,Restaurant_8,Indian,33.07,Weekend,5,21,24
1479044,100367,Restaurant_151,Japanese,21.46,Weekday,Not given,20,25
